NCMO ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L_AtanThta,height_m,arcMapA,SA_AtanTht,Load_pTex,loadTrap,Migration,Retreat,Erate,mean_Slope,aspect,VegComb10,probVeg,Prk,Hal,Pal,FPtrap,autoTEmeas,Ecode,Einterp,EextrapAll,VeMeas,VeAll,VeAll_Veg,Shape_Length,Shape_Area
1933,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,3.51,213,101,8,4,0,9999,9999,25,NE,0,0.78,0,0,0,1,1,3,9999,0,0,7,7,89.45852044,212.5851037
1934,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,104,5.27,978,548,45,28,0,9999,9999,29,W,1,0.78,0,0,0,1,1,3,9999,0,0,38,38,352.7742444,977.5729446
1935,LES,2,14,350,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,27,6.06,312,164,13,9,0,9999,9999,28,NE,1,0.78,0,0,0,1,1,3,9999,0,0,11,11,96.50779011,311.9831851
1936,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,3.04,157,64,5,2,0,9999,9999,22,NW,1,0.77,0,0,0,1,1,3,9999,0,0,4,4,74.99529533,156.9759249
1937,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,90,10.36,1541,933,76,61,0,9999,9999,31,NE,1,0.78,0,0,0,1,1,3,9999,0,0,65,65,300.3993175,1540.70087
1938,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,40,8.32,651,333,27,21,0,9999,9999,27,NW,1,0.77,0,0,0,1,1,3,9999,0,0,23,23,143.5386259,650.943034
1939,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,38,6.46,503,245,20,14,0,9999,9999,26,E,1,0.77,0,0,0,1,1,3,9999,0,0,17,17,122.6156952,502.7729625
1940,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,25,4.83,220,121,10,6,0,9999,9999,29,SW,1,0.76,0,0,0,1,1,3,9999,0,0,8,8,80.30351269,219.7142498
1941,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,8.8,740,390,32,24,0,9999,9999,28,SW,1,0.78,0,0,0,1,1,3,9999,0,0,27,27,166.2929117,740.1065776
1942,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,52,5.72,599,298,24,16,0,9999,9999,26,NW,1,0.77,0,0,0,1,1,3,9999,0,0,21,21,187.4762012,599.0797662
1943,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.79,105,47,4,1,0,9999,9999,24,SE,1,0.76,0,0,0,1,1,3,9999,0,0,3,3,53.78954951,104.8602108
1944,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,50,8.12,836,402,33,25,0,9999,9999,26,W,1,0.76,0,0,0,1,1,3,9999,0,0,28,28,184.1783155,836.2678927
1945,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,5.41,276,121,10,6,0,9999,9999,24,N,1,0.76,0,0,0,1,1,3,9999,0,0,8,8,71.12705543,276.3878477
1946,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.26,226,92,8,3,0,9999,9999,22,NW,1,0.76,0,0,0,1,1,3,9999,0,0,6,6,97.25871731,226.3989655
1947,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,68,4.25,625,291,24,12,0,9999,9999,25,NW,1,0.76,0,0,0,1,1,3,9999,0,0,20,20,219.0819942,625.4740243
1948,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,66,1.83,245,121,10,0,0,9999,9999,26,E,0,0.76,0,0,0,1,1,3,9999,0,0,8,8,114.6634615,244.5100671
1949,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,248,16.51,6715,4096,335,292,0,9999,9999,31,E,1,0.77,0,0,0,1,1,3,9999,0,0,287,287,1102.057783,6715.330566
1950,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,2.92,173,85,7,2,0,9999,9999,26,N,1,0.75,0,0,0,1,1,3,9999,0,0,6,6,103.8547902,172.721815
1951,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,40,4.75,431,188,15,9,0,9999,9999,24,NW,1,0.76,0,0,0,1,1,3,9999,0,0,13,13,141.3094498,431.2093465
1952,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,24,2.12,110,51,4,0,0,9999,9999,25,E,1,0.75,0,0,0,1,1,3,9999,0,0,4,4,71.57480575,109.7410366
1953,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,39,6.92,604,272,22,16,0,9999,9999,24,NW,1,0.75,0,0,0,1,1,3,9999,0,0,19,19,146.2715336,604.0644916
1954,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,217,17.69,5422,3838,314,276,0,9999,9999,35,SE,1,0.75,0,0,0,1,1,3,9999,0,0,269,269,631.8755464,5421.503968
1955,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,2.76,106,52,4,1,0,9999,9999,26,E,1,0.75,0,0,0,1,1,3,9999,0,0,4,4,60.09118584,105.5314372
1956,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,3.14,139,60,5,2,0,9999,9999,23,NE,1,0.74,0,0,0,1,1,3,9999,0,0,4,4,59.51784582,138.7841392
1957,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,39,3.96,294,153,13,6,0,9999,9999,27,S,1,0.77,0,0,0,1,1,3,9999,0,0,11,11,143.846963,293.6840396
1958,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,34,3.97,275,134,11,5,0,9999,9999,26,NE,1,0.77,0,0,0,1,1,3,9999,0,0,9,9,128.5579253,274.8576058
1959,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,3.15,133,61,5,2,0,9999,9999,25,S,1,0.78,0,0,0,1,1,3,9999,0,0,4,4,69.49982077,132.7497162
1960,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,26,2.9,145,74,6,2,0,9999,9999,27,S,1,0.78,0,0,0,1,1,3,9999,0,0,5,5,95.36801055,144.9604306
1961,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,53,3.68,410,196,16,7,0,9999,9999,26,NE,0,0.78,0,0,0,1,1,3,9999,0,0,14,14,182.1011311,409.7182429
1962,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,26,3.7,212,95,8,4,0,9999,9999,24,E,1,0.79,0,0,0,1,1,3,9999,0,0,7,7,109.0045905,211.6939257
1963,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,3.4,142,64,5,2,0,9999,9999,24,E,0,0.79,0,0,0,1,1,3,9999,0,0,4,4,63.63576622,142.2621591
1964,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.77,190,85,7,3,0,9999,9999,24,SE,1,0.78,0,0,0,1,1,3,9999,0,0,6,6,85.23358882,190.0502676
1965,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,50,5.97,658,298,24,16,0,9999,9999,24,NE,0,0.73,0,0,0,1,1,3,9999,0,0,21,21,178.2735208,658.4936097
1966,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,61,4.35,495,267,22,12,0,9999,9999,28,W,0,0.73,0,0,0,1,1,3,9999,0,0,19,19,188.4583932,494.682705
1967,LES,2,14,319,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,4.28,257,119,10,5,0,9999,9999,25,E,0,0.73,0,0,0,1,1,3,9999,0,0,8,8,90.84025918,256.9073948
1968,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,33,3.37,223,112,9,4,0,9999,9999,27,NW,1,0.79,0,0,0,1,1,3,9999,0,0,8,8,110.3282524,222.7064363
1969,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,168,19.36,5129,3253,266,237,0,9999,9999,32,NW,1,0.85,0,0,0,1,1,3,9999,0,0,228,228,451.1774765,5129.01887
1970,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,3.9,265,120,10,5,0,9999,9999,24,NE,1,0.85,0,0,0,1,1,3,9999,0,0,8,8,98.02539193,264.8039481
1971,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,50,4.04,399,201,16,8,0,9999,9999,27,S,0,0.75,0,0,0,1,1,3,9999,0,0,14,14,170.1116492,398.9658927
1972,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,39,2.83,257,110,9,3,0,9999,9999,23,SE,0,0.81,0,0,0,1,1,3,9999,0,0,8,8,121.920195,256.5229591
1973,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,27,3.1,181,83,7,2,0,9999,9999,25,NE,0,0.85,0,0,0,1,1,3,9999,0,0,6,6,86.75208691,180.9300227
1974,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,2.19,130,62,5,0,0,9999,9999,25,N,1,0.83,0,0,0,1,1,3,9999,0,0,4,4,74.35530801,129.5278521
1975,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.69,124,53,4,2,0,9999,9999,23,NE,1,0.85,0,0,0,1,1,3,9999,0,0,4,4,55.63410837,124.0169409
1976,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,2.4,125,56,5,1,0,9999,9999,24,NE,1,0.84,0,0,0,1,1,3,9999,0,0,4,4,71.54415694,125.4439417
1977,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,40,3.33,292,134,11,4,0,9999,9999,25,SW,1,0.84,0,0,0,1,1,3,9999,0,0,9,9,128.8881219,292.3117178
1978,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,13,3.28,104,44,4,1,0,9999,9999,23,NE,0,0.85,0,0,0,1,1,3,9999,0,0,3,3,53.09218156,104.4008394
1979,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,104,11.24,1973,1171,96,78,0,9999,9999,31,SW,1,0.81,0,0,0,1,1,3,9999,0,0,82,82,343.8209562,1972.561864
1980,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,50,3.59,413,178,15,6,0,9999,9999,23,SE,1,0.91,0,0,0,1,1,3,9999,0,0,12,12,161.1758914,413.1264498
1981,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.44,188,78,6,3,0,9999,9999,23,SE,1,0.85,0,0,0,1,1,3,9999,0,0,5,5,79.65354096,187.5542051
1982,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,116,11.71,2392,1363,112,92,0,9999,9999,30,E,1,0.91,0,0,0,1,1,3,9999,0,0,95,95,441.4434481,2392.097445
1983,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,36,2.75,236,100,8,2,0,9999,9999,23,NW,0,0.9,0,0,0,1,1,3,9999,0,0,7,7,109.4904977,236.0973111
1984,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,40,2.3,197,91,7,1,0,9999,9999,25,SW,1,0.89,0,0,0,1,1,3,9999,0,0,6,6,118.861194,196.9479798
1985,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,3.34,175,95,8,3,0,9999,9999,28,NE,1,0.89,0,0,0,1,1,3,9999,0,0,7,7,95.65090392,175.3141303
1986,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,76,7.92,1006,602,49,36,0,9999,9999,31,S,1,0.9,0,0,0,1,1,3,9999,0,0,42,42,212.0250292,1006.14641
1987,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,122,9.21,2089,1124,92,71,0,9999,9999,28,SE,1,0.89,0,0,0,1,1,3,9999,0,0,79,79,420.7669833,2088.71802
1988,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,70,3.19,531,224,18,7,0,9999,9999,23,SE,1,0.9,0,0,0,1,1,3,9999,0,0,16,16,240.191799,530.596478
1989,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.24,110,50,4,2,0,9999,9999,24,SE,0,0.9,0,0,0,1,1,3,9999,0,0,4,4,61.37670183,110.0181427
1990,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,143,17.04,3241,2442,200,175,0,9999,9999,37,SW,1,0.86,0,0,0,1,1,3,9999,0,0,171,171,428.6451912,3240.603961
1991,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,101,8.49,1594,854,70,53,0,9999,9999,28,NW,1,0.9,0,0,0,1,1,3,9999,0,0,60,60,338.6374921,1593.736181
1992,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,3.21,125,57,5,2,0,9999,9999,25,NE,1,0.9,0,0,0,1,1,3,9999,0,0,4,4,65.16514212,125.1020981
1993,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,49,3.71,402,180,15,7,0,9999,9999,24,SE,1,0.85,0,0,0,1,1,3,9999,0,0,13,13,158.5195972,401.8202869
1994,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,33,3.61,284,120,10,4,0,9999,9999,23,E,1,0.9,0,0,0,1,1,3,9999,0,0,8,8,142.1975708,283.547936
1995,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,3.17,182,92,8,3,0,9999,9999,27,E,1,0.88,0,0,0,1,1,3,9999,0,0,6,6,115.8542899,182.2883912
1996,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,123,16.41,3018,2012,165,143,0,9999,9999,34,W,1,0.88,0,0,0,1,1,3,9999,0,0,141,141,440.7222326,3018.109755
1997,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,28,2.94,182,82,7,2,0,9999,9999,24,NE,1,0.89,0,0,0,1,1,3,9999,0,0,6,6,92.70252438,181.7948234
1998,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,107,8.49,1687,911,75,56,0,9999,9999,28,NW,1,0.9,0,0,0,1,1,3,9999,0,0,64,64,305.4659937,1686.80663
1999,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,61,16.99,1576,1043,85,75,0,9999,9999,33,NW,1,0.85,0,0,0,1,1,3,9999,0,0,73,73,298.8523786,1575.664398
2000,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,53,3.74,421,199,16,8,0,9999,9999,25,SE,1,0.85,0,0,0,1,1,3,9999,0,0,14,14,171.2515132,420.8937429
2001,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,35,3.62,294,127,10,5,0,9999,9999,23,NW,1,0.85,0,0,0,1,1,3,9999,0,0,9,9,126.7557714,293.8073968
2002,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,58,3.56,431,207,17,7,0,9999,9999,26,E,1,0.85,0,0,0,1,1,3,9999,0,0,14,14,183.9147365,430.5262573
2003,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,25,10.51,438,259,15,12,0,9999,9999,31,NW,1,0.89,0,0,1,1,1,3,9999,0,0,18,18,118.4726633,438.0139226
2004,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,91,8.72,1269,796,65,50,0,9999,9999,32,SE,1,0.87,0,0,0,1,1,3,9999,0,0,56,56,325.3055284,1268.588428
2005,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,76,3.87,626,295,24,12,0,9999,9999,25,SW,1,0.85,0,0,0,1,1,3,9999,0,0,21,21,243.0259148,626.124397
2006,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,2.96,149,62,5,2,0,9999,9999,23,NW,0,0.85,0,0,0,1,1,3,9999,0,0,4,4,73.46115037,149.2322165
2007,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,3.54,218,110,9,4,0,9999,9999,27,E,0,0.85,0,0,0,1,1,3,9999,0,0,8,8,101.4226576,217.736665
2008,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,3.18,120,54,4,2,0,9999,9999,24,SW,1,0.86,0,0,0,1,1,3,9999,0,0,4,4,61.27883145,120.134783
2009,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,25,3.21,181,79,6,2,0,9999,9999,23,SW,1,0.85,0,0,0,1,1,3,9999,0,0,6,6,83.32470871,180.7873812
2010,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,25,2.53,150,63,5,1,0,9999,9999,23,SE,0,0.85,0,0,0,1,1,3,9999,0,0,4,4,76.49981222,150.2618242
2011,LES,2,14,274,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,91,9.57,1653,867,71,56,0,9999,9999,28,NW,1,0.85,0,0,0,1,1,3,9999,0,0,61,61,307.3151128,1653.494255
2012,LES,2,14,286,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,3.54,156,74,6,3,0,9999,9999,25,E,1,0.85,0,0,0,1,1,3,9999,0,0,5,5,99.13709529,156.206534
2013,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,2.88,105,51,4,1,0,9999,9999,26,SE,1,0.86,0,0,0,1,1,3,9999,0,0,4,4,57.87639531,105.3943599
2014,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,20,4.81,172,96,8,5,0,9999,9999,29,S,1,0.85,0,0,0,1,1,3,9999,0,0,7,7,79.00389957,171.8182243
2015,LES,2,14,274,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,96,10.03,1670,967,79,63,0,9999,9999,30,E,1,0.85,0,0,0,1,1,3,9999,0,0,68,68,323.0788724,1669.615989
2016,LES,2,9,276,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,65,6.05,680,391,32,21,0,9999,9999,30,NE,1,0.84,0,0,0,1,1,3,9999,0,0,27,27,198.4323949,680.4414518
2017,LES,2,14,245,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.04,108,46,4,1,0,9999,9999,23,W,1,0.79,0,0,0,1,1,3,9999,0,0,3,3,55.47674599,108.2373885
2018,,0,14,274,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,41,7.54,508,309,25,18,0,9999,9999,31,W,1,0.85,0,0,0,1,1,3,9999,0,0,22,22,146.0190654,507.8605101
2019,LES,2,14,241,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,18,4.09,145,75,6,3,0,9999,9999,27,NE,1,0.83,0,0,0,1,1,3,9999,0,0,5,5,61.68004558,145.2396857
2020,LES,2,14,241,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,29,4.95,309,145,12,7,0,9999,9999,25,NE,1,0.81,0,0,0,1,1,3,9999,0,0,10,10,106.2655001,308.6613447
2021,LES,2,14,241,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,13,3.2,102,43,4,1,0,9999,9999,23,NE,1,0.81,0,0,0,1,1,3,9999,0,0,3,3,51.64703742,101.6355046
2022,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,3.53,108,48,4,2,0,9999,9999,24,SE,1,0.69,0,0,0,1,1,3,9999,0,0,3,3,53.23200229,108.2609035
2023,LES,2,14,241,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,3.62,164,80,7,3,0,9999,9999,26,E,1,0.81,0,0,0,1,1,3,9999,0,0,6,6,81.03531721,164.4062735
2024,LES,2,14,241,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,21,4.69,207,99,8,5,0,9999,9999,26,NE,1,0.81,0,0,0,1,1,3,9999,0,0,7,7,73.16989497,207.453476
2025,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,27,5.56,320,152,12,8,0,9999,9999,25,NW,1,0.69,0,0,0,1,1,3,9999,0,0,11,11,87.89404357,319.897463
2026,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,44,9.73,886,426,35,27,0,9999,9999,26,NE,1,0.7,0,0,0,1,1,3,9999,0,0,30,30,165.1347527,885.8181237
2027,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,22,4.83,211,107,9,5,0,9999,9999,27,SW,1,0.85,0,0,0,1,1,3,9999,0,0,7,7,80.72654005,210.7296425
2028,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.74,104,47,4,1,0,9999,9999,24,W,1,0.72,0,0,0,1,1,3,9999,0,0,3,3,52.79555281,104.3612837
2029,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,43,9.62,929,415,34,27,0,9999,9999,24,NE,1,0.74,0,0,0,1,1,3,9999,0,0,29,29,150.4730155,928.851026
2030,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,4.64,161,88,7,4,0,9999,9999,29,E,1,0.85,0,0,0,1,1,3,9999,0,0,6,6,61.80259184,161.4238747
2031,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,19,8.51,359,161,13,10,0,9999,9999,24,E,1,0.75,0,0,0,1,1,3,9999,0,0,11,11,100.0601705,358.8306347
2032,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,37,7.58,525,284,23,17,0,9999,9999,28,NE,1,0.84,0,0,0,1,1,3,9999,0,0,20,20,140.32656,524.947196
2033,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,15,3.97,140,60,5,2,0,9999,9999,23,NE,1,0.76,0,0,0,1,1,3,9999,0,0,4,4,52.8353362,140.1173667
2034,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,32,6.02,329,191,16,10,0,9999,9999,30,NE,1,0.84,0,0,0,1,1,3,9999,0,0,13,13,98.94654447,328.8990481
2035,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,5.44,186,86,7,4,0,9999,9999,25,NW,0,0.74,0,0,0,1,1,3,9999,0,0,6,6,71.64347307,185.5446315
2036,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,20,3.85,160,76,6,3,0,9999,9999,25,NE,0,0.84,0,0,0,1,1,3,9999,0,0,5,5,65.24984323,159.7745376
2037,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,16,3.54,126,58,5,2,0,9999,9999,25,NE,0,0.84,0,0,0,1,1,3,9999,0,0,4,4,51.59567321,126.4302827
2038,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,14,4.7,167,65,5,3,0,9999,9999,21,NW,1,0.72,0,0,0,1,1,3,9999,0,0,5,5,60.95129515,166.990183
2039,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,23,3.93,207,91,7,4,0,9999,9999,24,NW,0,0.84,0,0,0,1,1,3,9999,0,0,6,6,77.33135927,207.2266193
2040,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,17,2.95,124,49,4,1,0,9999,9999,22,NW,0,0.83,0,0,0,1,1,3,9999,0,0,3,3,57.60049274,123.5364172
2041,LES,2,14,237,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,31,4.38,283,136,11,6,0,9999,9999,26,SE,0,0.83,0,0,0,1,1,3,9999,0,0,10,10,107.706402,282.5210637
2042,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,33,2.98,232,99,8,3,0,9999,9999,23,W,0,0.68,0,0,0,1,1,3,9999,0,0,7,7,126.5870932,232.3341797
2043,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,43,5.18,478,222,18,11,0,9999,9999,25,E,0,0.67,0,0,0,1,1,3,9999,0,0,16,16,186.2891815,477.8071051
2044,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,42,3.71,347,156,13,6,0,9999,9999,24,NW,0,0.67,0,0,0,1,1,3,9999,0,0,11,11,156.6625751,347.2382601
2045,LES,2,9,242,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,30,3.38,238,101,8,3,0,9999,9999,23,SE,0,0.67,0,0,0,1,1,3,9999,0,0,7,7,102.0275858,238.407304
2046,LES,1,29,526,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,39,10.77,765,417,34,28,0,9999,9999,29,SE,1,0.89,0,0,0,1,1,3,9999,0,0,29,29,143.6890008,764.8715345
2047,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,92,13.63,1924,1254,80,68,0,9999,9999,33,NW,1,0.74,0,0,1,1,1,3,9999,0,0,88,88,469.666472,1923.882767
2048,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,48,10.69,889,515,42,34,0,9999,9999,30,W,1,0.79,0,0,0,1,1,3,9999,0,0,36,36,144.0323476,888.6837404
2049,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,146,14.46,3477,2104,172,147,0,9999,9999,31,W,1,0.75,0,0,0,1,1,3,9999,0,0,147,147,529.5417466,3477.456539
2050,LES,1,14,511,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,238,19.88,7573,4729,329,293,0,9999,9999,32,SW,1,0.77,0,0,1,1,1,3,9999,0,0,331,331,913.4450988,7573.310018
2051,LES,2,14,317,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,42,6.42,524,272,22,15,0,9999,9999,27,SW,1,0.78,0,0,0,1,1,3,9999,0,0,19,19,119.804094,524.183493
2052,LES,2,14,301,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,62,11.03,1062,687,56,46,0,9999,9999,33,W,1,0.85,0,0,0,1,1,3,9999,0,0,48,48,197.9094028,1062.192895
2053,LES,2,14,245,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,18,99,12.42,1815,1233,101,84,0,9999,9999,34,NE,1,0.79,0,0,0,1,1,3,9999,0,0,86,86,336.7482848,1814.873162
2054,LES,1,45,823,,Le Sueur,Upper Le Sueur,LS AB UG,,1,LES,26,14,1,568,14,1,0,0,9999,9999,1,S,1,0.85,0,0,0,1,1,3,9999,0,0,1,1,116.8319411,568.306374
